EpochTime:1573732145424;AccX:-0.136;AccY:0.017;AccZ:9.861
EpochTime:1573732145427;GravX:-0.135;GravY:0.017;GravZ:9.806
EpochTime:1573732145429;AccX:-0.126;AccY:0.029;AccZ:9.826
EpochTime:1573732145431;GravX:-0.125;GravY:0.029;GravZ:9.806
EpochTime:1573732145432;AccX:-0.148;AccY:0.017;AccZ:9.816
EpochTime:1573732145434;GravX:-0.148;GravY:0.017;GravZ:9.806
EpochTime:1573732145436;AccX:-0.148;AccY:0.011;AccZ:9.805
EpochTime:1573732145438;GravX:-0.149;GravY:0.017;GravZ:9.806
EpochTime:1573732145439;AccX:-0.151;AccY:0.012;AccZ:9.819
EpochTime:1573732145441;GravX:-0.149;GravY:0.018;GravZ:9.805
EpochTime:1573732145443;AccX:-0.129;AccY:0.002;AccZ:9.819
EpochTime:1573732145444;GravX:-0.129;GravY:0.002;GravZ:9.806
EpochTime:1573732145446;AccX:-0.136;AccY:0.042;AccZ:9.875
EpochTime:1573732145447;GravX:-0.136;GravY:0.042;GravZ:9.806
EpochTime:1573732145449;AccX:-0.134;AccY:0.044;AccZ:9.840
EpochTime:1573732145451;GravX:-0.136;GravY:0.042;GravZ:9.806
EpochTime:1573732145462;AccX:-0.139;AccY:0.010;AccZ:9.820
EpochTime:1573732145464;GravX:-0.139;GravY:0.010;GravZ:9.806
EpochTime:1573732145508;AccX:-0.151;AccY:-0.007;AccZ:9.796
EpochTime:1573732145510;GravX:-0.151;GravY:-0.007;GravZ:9.805
EpochTime:1573732145511;AccX:-0.154;AccY:0.026;AccZ:9.821
EpochTime:1573732145512;GravX:-0.154;GravY:0.026;GravZ:9.805
EpochTime:1573732145513;AccX:-0.146;AccY:0.036;AccZ:9.843
EpochTime:1573732145515;GravX:-0.145;GravY:0.036;GravZ:9.806
EpochTime:1573732145516;AccX:-0.142;AccY:0.023;AccZ:9.831
EpochTime:1573732145517;GravX:-0.142;GravY:0.023;GravZ:9.806
EpochTime:1573732145518;AccX:-0.150;AccY:0.013;AccZ:9.821
EpochTime:1573732145519;GravX:-0.149;GravY:0.013;GravZ:9.806
EpochTime:1573732145521;AccX:-0.140;AccY:0.014;AccZ:9.810
EpochTime:1573732145522;GravX:-0.149;GravY:0.013;GravZ:9.806
EpochTime:1573732145559;AccX:-0.148;AccY:0.036;AccZ:9.821
EpochTime:1573732145562;GravX:-0.148;GravY:0.036;GravZ:9.805
EpochTime:1573732145563;AccX:-0.158;AccY:0.034;AccZ:9.831
EpochTime:1573732145564;GravX:-0.148;GravY:0.036;GravZ:9.805
EpochTime:1573732145566;AccX:-0.139;AccY:0.016;AccZ:9.828
EpochTime:1573732145567;GravX:-0.139;GravY:0.016;GravZ:9.806
EpochTime:1573732145569;AccX:-0.134;AccY:0.012;AccZ:9.819
EpochTime:1573732145570;GravX:-0.139;GravY:0.016;GravZ:9.806
EpochTime:1573732145571;AccX:-0.140;AccY:0.025;AccZ:9.811
EpochTime:1573732145572;GravX:-0.139;GravY:0.016;GravZ:9.806
EpochTime:1573732145577;AccX:-0.144;AccY:0.035;AccZ:9.838
EpochTime:1573732145579;GravX:-0.143;GravY:0.035;GravZ:9.806
EpochTime:1573732145587;AccX:-0.150;AccY:0.041;AccZ:9.822
EpochTime:1573732145589;GravX:-0.143;GravY:0.035;GravZ:9.806
EpochTime:1573732145597;AccX:-0.144;AccY:0.012;AccZ:9.820
EpochTime:1573732145599;GravX:-0.143;GravY:0.012;GravZ:9.806
EpochTime:1573732145607;AccX:-0.135;AccY:0.010;AccZ:9.823
EpochTime:1573732145609;GravX:-0.143;GravY:0.012;GravZ:9.806
EpochTime:1573732145617;AccX:-0.139;AccY:0.023;AccZ:9.826
EpochTime:1573732145619;GravX:-0.139;GravY:0.022;GravZ:9.806
EpochTime:1573732145627;AccX:-0.157;AccY:0.030;AccZ:9.810
EpochTime:1573732145629;GravX:-0.157;GravY:0.030;GravZ:9.805
EpochTime:1573732145637;AccX:-0.147;AccY:0.016;AccZ:9.837
EpochTime:1573732145638;GravX:-0.147;GravY:0.016;GravZ:9.806
EpochTime:1573732145647;AccX:-0.145;AccY:0.011;AccZ:9.821
EpochTime:1573732145649;GravX:-0.147;GravY:0.016;GravZ:9.806
EpochTime:1573732145657;AccX:-0.146;AccY:0.013;AccZ:9.816
EpochTime:1573732145658;GravX:-0.147;GravY:0.016;GravZ:9.806
EpochTime:1573732145667;AccX:-0.140;AccY:0.013;AccZ:9.822
EpochTime:1573732145669;GravX:-0.147;GravY:0.016;GravZ:9.806
EpochTime:1573732145677;AccX:-0.130;AccY:0.032;AccZ:9.817
EpochTime:1573732145679;GravX:-0.131;GravY:0.032;GravZ:9.806
EpochTime:1573732145687;AccX:-0.150;AccY:0.016;AccZ:9.832
EpochTime:1573732145689;GravX:-0.149;GravY:0.015;GravZ:9.806
EpochTime:1573732145698;AccX:-0.152;AccY:0.023;AccZ:9.817
EpochTime:1573732145699;GravX:-0.149;GravY:0.015;GravZ:9.806
EpochTime:1573732145707;AccX:-0.133;AccY:0.014;AccZ:9.826
EpochTime:1573732145716;GravX:-0.133;GravY:0.014;GravZ:9.806
EpochTime:1573732145718;AccX:-0.145;AccY:0.019;AccZ:9.828
EpochTime:1573732145719;GravX:-0.145;GravY:0.019;GravZ:9.806
EpochTime:1573732145728;AccX:-0.146;AccY:0.013;AccZ:9.846
EpochTime:1573732145729;GravX:-0.145;GravY:0.019;GravZ:9.806
EpochTime:1573732145737;AccX:-0.145;AccY:0.042;AccZ:9.825
EpochTime:1573732145738;GravX:-0.145;GravY:0.042;GravZ:9.805
EpochTime:1573732145747;AccX:-0.156;AccY:0.024;AccZ:9.826
EpochTime:1573732145748;GravX:-0.155;GravY:0.024;GravZ:9.805
EpochTime:1573732145757;AccX:-0.141;AccY:0.012;AccZ:9.819
EpochTime:1573732145758;GravX:-0.141;GravY:0.012;GravZ:9.806
EpochTime:1573732145767;AccX:-0.145;AccY:0.024;AccZ:9.825
EpochTime:1573732145768;GravX:-0.144;GravY:0.023;GravZ:9.806
EpochTime:1573732145777;AccX:-0.139;AccY:0.029;AccZ:9.816
EpochTime:1573732145778;GravX:-0.144;GravY:0.023;GravZ:9.806
EpochTime:1573732145787;AccX:-0.150;AccY:0.022;AccZ:9.838
EpochTime:1573732145788;GravX:-0.144;GravY:0.023;GravZ:9.806
EpochTime:1573732145797;AccX:-0.144;AccY:0.017;AccZ:9.810
EpochTime:1573732145798;GravX:-0.144;GravY:0.023;GravZ:9.806
EpochTime:1573732145807;AccX:-0.141;AccY:0.017;AccZ:9.805
EpochTime:1573732145808;GravX:-0.144;GravY:0.023;GravZ:9.806
EpochTime:1573732145817;AccX:-0.129;AccY:0.018;AccZ:9.807
EpochTime:1573732145818;GravX:-0.129;GravY:0.018;GravZ:9.806
EpochTime:1573732145827;AccX:-0.141;AccY:0.020;AccZ:9.839
EpochTime:1573732145828;GravX:-0.140;GravY:0.020;GravZ:9.806
EpochTime:1573732145837;AccX:-0.139;AccY:0.016;AccZ:9.819
EpochTime:1573732145838;GravX:-0.140;GravY:0.020;GravZ:9.806
EpochTime:1573732145847;AccX:-0.142;AccY:0.020;AccZ:9.822
EpochTime:1573732145848;GravX:-0.140;GravY:0.020;GravZ:9.806
EpochTime:1573732145857;AccX:-0.144;AccY:0.022;AccZ:9.823
EpochTime:1573732145858;GravX:-0.140;GravY:0.020;GravZ:9.806
EpochTime:1573732145867;AccX:-0.129;AccY:0.023;AccZ:9.813
EpochTime:1573732145868;GravX:-0.129;GravY:0.023;GravZ:9.806
EpochTime:1573732145877;AccX:-0.146;AccY:0.017;AccZ:9.834
EpochTime:1573732145878;GravX:-0.145;GravY:0.017;GravZ:9.806
EpochTime:1573732145887;AccX:-0.146;AccY:0.020;AccZ:9.823
EpochTime:1573732145888;GravX:-0.145;GravY:0.017;GravZ:9.806
EpochTime:1573732145897;AccX:-0.147;AccY:0.014;AccZ:9.813
EpochTime:1573732145899;GravX:-0.145;GravY:0.017;GravZ:9.806
EpochTime:1573732145907;AccX:-0.139;AccY:0.019;AccZ:9.821
EpochTime:1573732145908;GravX:-0.145;GravY:0.017;GravZ:9.806
EpochTime:1573732145917;AccX:-0.142;AccY:0.013;AccZ:9.809
EpochTime:1573732145918;GravX:-0.145;GravY:0.017;GravZ:9.806
EpochTime:1573732145927;AccX:-0.148;AccY:0.010;AccZ:9.808
EpochTime:1573732145928;GravX:-0.145;GravY:0.017;GravZ:9.806
EpochTime:1573732145937;AccX:-0.146;AccY:0.023;AccZ:9.816
EpochTime:1573732145938;GravX:-0.145;GravY:0.017;GravZ:9.806
EpochTime:1573732145947;AccX:-0.152;AccY:0.010;AccZ:9.796
EpochTime:1573732145948;GravX:-0.152;GravY:0.010;GravZ:9.805
EpochTime:1573732145957;AccX:-0.175;AccY:0.012;AccZ:9.688
EpochTime:1573732145958;GravX:-0.177;GravY:0.012;GravZ:9.805
EpochTime:1573732145967;AccX:-0.200;AccY:0.011;AccZ:9.787
EpochTime:1573732145968;GravX:-0.200;GravY:0.011;GravZ:9.805
EpochTime:1573732145977;AccX:-0.090;AccY:0.032;AccZ:9.855
EpochTime:1573732145978;GravX:-0.089;GravY:0.032;GravZ:9.806
EpochTime:1573732145987;AccX:-0.043;AccY:0.060;AccZ:10.200
EpochTime:1573732145988;GravX:-0.041;GravY:0.058;GravZ:9.806
EpochTime:1573732145997;AccX:-0.071;AccY:0.023;AccZ:9.894
EpochTime:1573732145998;GravX:-0.070;GravY:0.023;GravZ:9.806
EpochTime:1573732146007;AccX:-0.169;AccY:-0.029;AccZ:9.746
EpochTime:1573732146008;GravX:-0.170;GravY:-0.029;GravZ:9.805
EpochTime:1573732146017;AccX:-0.231;AccY:-0.018;AccZ:9.459
EpochTime:1573732146018;GravX:-0.239;GravY:-0.019;GravZ:9.804
EpochTime:1573732146027;AccX:-0.267;AccY:0.055;AccZ:9.653
EpochTime:1573732146028;GravX:-0.271;GravY:0.056;GravZ:9.803
EpochTime:1573732146037;AccX:-0.151;AccY:0.065;AccZ:9.981
EpochTime:1573732146038;GravX:-0.148;GravY:0.064;GravZ:9.805
EpochTime:1573732146047;AccX:-0.151;AccY:0.008;AccZ:10.053
EpochTime:1573732146048;GravX:-0.147;GravY:0.008;GravZ:9.806
EpochTime:1573732146057;AccX:-0.026;AccY:-0.026;AccZ:9.969
EpochTime:1573732146058;GravX:-0.026;GravY:-0.026;GravZ:9.807
EpochTime:1573732146067;AccX:-0.109;AccY:-0.011;AccZ:9.798
EpochTime:1573732146068;GravX:-0.109;GravY:-0.011;GravZ:9.806
EpochTime:1573732146077;AccX:-0.251;AccY:0.065;AccZ:9.670
EpochTime:1573732146078;GravX:-0.255;GravY:0.066;GravZ:9.803
EpochTime:1573732146087;AccX:-0.274;AccY:0.084;AccZ:9.688
EpochTime:1573732146088;GravX:-0.277;GravY:0.085;GravZ:9.802
EpochTime:1573732146097;AccX:-0.163;AccY:0.001;AccZ:9.762
EpochTime:1573732146099;GravX:-0.164;GravY:0.001;GravZ:9.805
EpochTime:1573732146107;AccX:-0.081;AccY:-0.044;AccZ:9.907
EpochTime:1573732146110;GravX:-0.081;GravY:-0.044;GravZ:9.806
EpochTime:1573732146117;AccX:-0.020;AccY:-0.016;AccZ:9.960
EpochTime:1573732146118;GravX:-0.020;GravY:-0.015;GravZ:9.807
EpochTime:1573732146127;AccX:-0.083;AccY:0.038;AccZ:9.913
EpochTime:1573732146128;GravX:-0.082;GravY:0.038;GravZ:9.806
EpochTime:1573732146137;AccX:-0.230;AccY:0.062;AccZ:9.740
EpochTime:1573732146138;GravX:-0.231;GravY:0.063;GravZ:9.804
EpochTime:1573732146148;AccX:-0.253;AccY:0.043;AccZ:9.641
EpochTime:1573732146148;GravX:-0.257;GravY:0.044;GravZ:9.803
EpochTime:1573732146157;AccX:-0.169;AccY:0.006;AccZ:9.749
EpochTime:1573732146158;GravX:-0.170;GravY:0.006;GravZ:9.805
EpochTime:1573732146167;AccX:-0.079;AccY:-0.007;AccZ:9.908
EpochTime:1573732146168;GravX:-0.078;GravY:-0.007;GravZ:9.806
EpochTime:1573732146177;AccX:-0.025;AccY:0.011;AccZ:10.021
EpochTime:1573732146178;GravX:-0.025;GravY:0.011;GravZ:9.807
EpochTime:1573732146187;AccX:-0.105;AccY:0.037;AccZ:9.936
EpochTime:1573732146188;GravX:-0.104;GravY:0.037;GravZ:9.806
EpochTime:1573732146197;AccX:-0.221;AccY:0.028;AccZ:9.743
EpochTime:1573732146198;GravX:-0.223;GravY:0.028;GravZ:9.804
EpochTime:1573732146207;AccX:-0.218;AccY:0.031;AccZ:9.591
EpochTime:1573732146208;GravX:-0.223;GravY:0.028;GravZ:9.804
EpochTime:1573732146217;AccX:-0.206;AccY:0.010;AccZ:9.646
EpochTime:1573732146218;GravX:-0.209;GravY:0.010;GravZ:9.804
EpochTime:1573732146227;AccX:-0.148;AccY:-0.008;AccZ:9.858
EpochTime:1573732146228;GravX:-0.209;GravY:0.011;GravZ:9.804
EpochTime:1573732146237;AccX:-0.022;AccY:-0.012;AccZ:10.192
EpochTime:1573732146238;GravX:-0.209;GravY:0.013;GravZ:9.804
EpochTime:1573732146247;AccX:0.038;AccY:0.037;AccZ:10.065
EpochTime:1573732146248;GravX:-0.208;GravY:0.013;GravZ:9.804
EpochTime:1573732146257;AccX:-0.166;AccY:0.048;AccZ:9.856
EpochTime:1573732146258;GravX:-0.209;GravY:0.012;GravZ:9.804
EpochTime:1573732146267;AccX:-0.300;AccY:0.042;AccZ:9.412
EpochTime:1573732146268;GravX:-0.211;GravY:0.011;GravZ:9.804
EpochTime:1573732146277;AccX:-0.249;AccY:0.036;AccZ:9.804
EpochTime:1573732146278;GravX:-0.211;GravY:0.012;GravZ:9.804
EpochTime:1573732146287;AccX:-0.117;AccY:0.029;AccZ:10.005
EpochTime:1573732146288;GravX:-0.209;GravY:0.015;GravZ:9.804
EpochTime:1573732146297;AccX:0.060;AccY:0.013;AccZ:9.969
EpochTime:1573732146298;GravX:-0.208;GravY:0.015;GravZ:9.804
EpochTime:1573732146307;AccX:-0.031;AccY:-0.007;AccZ:9.889
EpochTime:1573732146308;GravX:-0.207;GravY:0.014;GravZ:9.804
EpochTime:1573732146317;AccX:-0.262;AccY:0.012;AccZ:9.742
EpochTime:1573732146318;GravX:-0.208;GravY:0.015;GravZ:9.804
EpochTime:1573732146327;AccX:-0.249;AccY:0.036;AccZ:9.697
EpochTime:1573732146328;GravX:-0.209;GravY:0.015;GravZ:9.804
EpochTime:1573732146337;AccX:-0.168;AccY:0.022;AccZ:9.790
EpochTime:1573732146338;GravX:-0.208;GravY:0.015;GravZ:9.804
EpochTime:1573732146347;AccX:-0.151;AccY:0.030;AccZ:9.807
EpochTime:1573732146348;GravX:-0.208;GravY:0.016;GravZ:9.804
EpochTime:1573732146357;AccX:-0.048;AccY:-0.026;AccZ:9.916
EpochTime:1573732146358;GravX:-0.207;GravY:0.017;GravZ:9.804
EpochTime:1573732146367;AccX:-0.038;AccY:0.012;AccZ:9.893
EpochTime:1573732146368;GravX:-0.206;GravY:0.017;GravZ:9.804
EpochTime:1573732146377;AccX:-0.214;AccY:0.030;AccZ:9.867
EpochTime:1573732146378;GravX:-0.206;GravY:0.018;GravZ:9.804
EpochTime:1573732146387;AccX:-0.212;AccY:0.043;AccZ:9.686
EpochTime:1573732146388;GravX:-0.206;GravY:0.018;GravZ:9.804
EpochTime:1573732146397;AccX:-0.132;AccY:0.010;AccZ:9.787
EpochTime:1573732146398;GravX:-0.206;GravY:0.017;GravZ:9.804
EpochTime:1573732146407;AccX:-0.163;AccY:0.013;AccZ:9.748
EpochTime:1573732146408;GravX:-0.206;GravY:0.018;GravZ:9.804
EpochTime:1573732146417;AccX:-0.138;AccY:0.013;AccZ:9.847
EpochTime:1573732146418;GravX:-0.205;GravY:0.019;GravZ:9.804
EpochTime:1573732146427;AccX:-0.073;AccY:0.010;AccZ:9.896
EpochTime:1573732146428;GravX:-0.205;GravY:0.020;GravZ:9.804
EpochTime:1573732146437;AccX:-0.156;AccY:0.028;AccZ:9.906
EpochTime:1573732146438;GravX:-0.205;GravY:0.020;GravZ:9.804
EpochTime:1573732146448;AccX:-0.195;AccY:0.038;AccZ:9.735
EpochTime:1573732146448;GravX:-0.205;GravY:0.021;GravZ:9.804
EpochTime:1573732146457;AccX:-0.111;AccY:0.010;AccZ:9.770
EpochTime:1573732146458;GravX:-0.204;GravY:0.020;GravZ:9.804
EpochTime:1573732146467;AccX:-0.132;AccY:0.011;AccZ:9.782
EpochTime:1573732146468;GravX:-0.204;GravY:0.021;GravZ:9.804
EpochTime:1573732146477;AccX:-0.188;AccY:0.025;AccZ:9.840
EpochTime:1573732146478;GravX:-0.204;GravY:0.022;GravZ:9.805
EpochTime:1573732146487;AccX:-0.128;AccY:0.030;AccZ:9.829
EpochTime:1573732146488;GravX:-0.203;GravY:0.022;GravZ:9.805
EpochTime:1573732146497;AccX:-0.107;AccY:0.022;AccZ:9.858
EpochTime:1573732146498;GravX:-0.202;GravY:0.022;GravZ:9.805
EpochTime:1573732146507;AccX:-0.163;AccY:0.017;AccZ:9.782
EpochTime:1573732146508;GravX:-0.201;GravY:0.022;GravZ:9.805
EpochTime:1573732146517;AccX:-0.157;AccY:0.002;AccZ:9.776
EpochTime:1573732146518;GravX:-0.201;GravY:0.022;GravZ:9.805
EpochTime:1573732146527;AccX:-0.136;AccY:0.020;AccZ:9.803
EpochTime:1573732146528;GravX:-0.200;GravY:0.022;GravZ:9.805
EpochTime:1573732146537;AccX:-0.159;AccY:0.023;AccZ:9.829
EpochTime:1573732146538;GravX:-0.199;GravY:0.022;GravZ:9.805
EpochTime:1573732146548;AccX:-0.160;AccY:0.026;AccZ:9.798
EpochTime:1573732146548;GravX:-0.198;GravY:0.022;GravZ:9.805
EpochTime:1573732146557;AccX:-0.120;AccY:0.017;AccZ:9.814
EpochTime:1573732146558;GravX:-0.198;GravY:0.022;GravZ:9.805
EpochTime:1573732146567;AccX:-0.122;AccY:0.010;AccZ:9.803
EpochTime:1573732146568;GravX:-0.197;GravY:0.022;GravZ:9.805
EpochTime:1573732146577;AccX:-0.146;AccY:0.006;AccZ:9.816
EpochTime:1573732146578;GravX:-0.196;GravY:0.021;GravZ:9.805
EpochTime:1573732146587;AccX:-0.153;AccY:0.048;AccZ:9.821
EpochTime:1573732146588;GravX:-0.196;GravY:0.021;GravZ:9.805
EpochTime:1573732146597;AccX:-0.158;AccY:0.025;AccZ:9.822
EpochTime:1573732146598;GravX:-0.195;GravY:0.021;GravZ:9.805
EpochTime:1573732146607;AccX:-0.163;AccY:0.019;AccZ:9.782
EpochTime:1573732146608;GravX:-0.194;GravY:0.021;GravZ:9.805
EpochTime:1573732146617;AccX:-0.134;AccY:-0.004;AccZ:9.808
EpochTime:1573732146618;GravX:-0.194;GravY:0.021;GravZ:9.805
EpochTime:1573732146627;AccX:-0.140;AccY:0.018;AccZ:9.822
EpochTime:1573732146628;GravX:-0.193;GravY:0.021;GravZ:9.805
EpochTime:1573732146637;AccX:-0.146;AccY:0.030;AccZ:9.841
EpochTime:1573732146638;GravX:-0.193;GravY:0.021;GravZ:9.805
EpochTime:1573732146647;AccX:-0.142;AccY:0.019;AccZ:9.829
EpochTime:1573732146648;GravX:-0.192;GravY:0.021;GravZ:9.805
EpochTime:1573732146657;AccX:-0.169;AccY:-0.012;AccZ:9.791
EpochTime:1573732146658;GravX:-0.191;GravY:0.021;GravZ:9.805
EpochTime:1573732146667;AccX:-0.145;AccY:0.014;AccZ:9.793
EpochTime:1573732146668;GravX:-0.191;GravY:0.021;GravZ:9.805
EpochTime:1573732146677;AccX:-0.138;AccY:0.031;AccZ:9.811
EpochTime:1573732146678;GravX:-0.190;GravY:0.021;GravZ:9.805
EpochTime:1573732146687;AccX:-0.140;AccY:0.034;AccZ:9.811
EpochTime:1573732146688;GravX:-0.190;GravY:0.021;GravZ:9.805
EpochTime:1573732146697;AccX:-0.154;AccY:0.024;AccZ:9.825
EpochTime:1573732146698;GravX:-0.189;GravY:0.021;GravZ:9.805
EpochTime:1573732146708;AccX:-0.141;AccY:0.022;AccZ:9.819
EpochTime:1573732146708;GravX:-0.189;GravY:0.021;GravZ:9.805
EpochTime:1573732146717;AccX:-0.156;AccY:0.010;AccZ:9.810
EpochTime:1573732146718;GravX:-0.188;GravY:0.021;GravZ:9.805
EpochTime:1573732146727;AccX:-0.151;AccY:0.022;AccZ:9.797
EpochTime:1573732146728;GravX:-0.188;GravY:0.021;GravZ:9.805
EpochTime:1573732146737;AccX:-0.141;AccY:0.030;AccZ:9.816
EpochTime:1573732146738;GravX:-0.187;GravY:0.021;GravZ:9.805
EpochTime:1573732146748;AccX:-0.133;AccY:0.019;AccZ:9.799
EpochTime:1573732146749;GravX:-0.187;GravY:0.021;GravZ:9.805
EpochTime:1573732146758;AccX:-0.133;AccY:0.016;AccZ:9.829
EpochTime:1573732146759;GravX:-0.186;GravY:0.021;GravZ:9.805
EpochTime:1573732146767;AccX:-0.126;AccY:0.010;AccZ:9.802
EpochTime:1573732146769;GravX:-0.186;GravY:0.021;GravZ:9.805
EpochTime:1573732146777;AccX:-0.144;AccY:0.012;AccZ:9.838
EpochTime:1573732146779;GravX:-0.185;GravY:0.021;GravZ:9.805
EpochTime:1573732146787;AccX:-0.156;AccY:0.025;AccZ:9.798
EpochTime:1573732146788;GravX:-0.185;GravY:0.021;GravZ:9.805
EpochTime:1573732146797;AccX:-0.146;AccY:0.016;AccZ:9.814
EpochTime:1573732146799;GravX:-0.184;GravY:0.021;GravZ:9.805
EpochTime:1573732146808;AccX:-0.151;AccY:0.026;AccZ:9.790
EpochTime:1573732146809;GravX:-0.184;GravY:0.021;GravZ:9.805
EpochTime:1573732146817;AccX:-0.124;AccY:0.013;AccZ:9.820
EpochTime:1573732146819;GravX:-0.183;GravY:0.021;GravZ:9.805
EpochTime:1573732146828;AccX:-0.153;AccY:0.017;AccZ:9.813
EpochTime:1573732146829;GravX:-0.183;GravY:0.021;GravZ:9.805
EpochTime:1573732146838;AccX:-0.141;AccY:0.018;AccZ:9.826
EpochTime:1573732146840;GravX:-0.182;GravY:0.021;GravZ:9.805
EpochTime:1573732146848;AccX:-0.157;AccY:0.013;AccZ:9.792
EpochTime:1573732146852;GravX:-0.182;GravY:0.021;GravZ:9.805
EpochTime:1573732146859;AccX:-0.141;AccY:0.016;AccZ:9.810
EpochTime:1573732146862;GravX:-0.181;GravY:0.021;GravZ:9.805
EpochTime:1573732146868;AccX:-0.130;AccY:0.020;AccZ:9.784
EpochTime:1573732146870;GravX:-0.181;GravY:0.021;GravZ:9.805
EpochTime:1573732146878;AccX:-0.121;AccY:0.014;AccZ:9.797
EpochTime:1573732146879;GravX:-0.180;GravY:0.021;GravZ:9.805
EpochTime:1573732146888;AccX:-0.139;AccY:0.014;AccZ:9.813
EpochTime:1573732146890;GravX:-0.180;GravY:0.021;GravZ:9.805
EpochTime:1573732146898;AccX:-0.157;AccY:0.020;AccZ:9.826
EpochTime:1573732146900;GravX:-0.179;GravY:0.020;GravZ:9.805
EpochTime:1573732146908;AccX:-0.158;AccY:0.024;AccZ:9.804
EpochTime:1573732146910;GravX:-0.179;GravY:0.020;GravZ:9.805
EpochTime:1573732146918;AccX:-0.135;AccY:0.013;AccZ:9.798
EpochTime:1573732146921;GravX:-0.178;GravY:0.020;GravZ:9.805
EpochTime:1573732146928;AccX:-0.133;AccY:0.022;AccZ:9.809
EpochTime:1573732146930;GravX:-0.178;GravY:0.020;GravZ:9.805
EpochTime:1573732146938;AccX:-0.132;AccY:0.022;AccZ:9.799
EpochTime:1573732146940;GravX:-0.177;GravY:0.020;GravZ:9.805
EpochTime:1573732146948;AccX:-0.130;AccY:0.010;AccZ:9.831
EpochTime:1573732146949;GravX:-0.177;GravY:0.020;GravZ:9.805
EpochTime:1573732146957;AccX:-0.134;AccY:0.016;AccZ:9.802
EpochTime:1573732146958;GravX:-0.177;GravY:0.020;GravZ:9.805
EpochTime:1573732146967;AccX:-0.159;AccY:0.016;AccZ:9.819
EpochTime:1573732146969;GravX:-0.176;GravY:0.020;GravZ:9.805
EpochTime:1573732146977;AccX:-0.140;AccY:0.019;AccZ:9.792
EpochTime:1573732146979;GravX:-0.176;GravY:0.020;GravZ:9.805
EpochTime:1573732146987;AccX:-0.138;AccY:0.016;AccZ:9.828
EpochTime:1573732146989;GravX:-0.175;GravY:0.020;GravZ:9.805
EpochTime:1573732146997;AccX:-0.138;AccY:0.020;AccZ:9.801
EpochTime:1573732146998;GravX:-0.175;GravY:0.020;GravZ:9.805
EpochTime:1573732147008;AccX:-0.132;AccY:0.023;AccZ:9.846
EpochTime:1573732147008;GravX:-0.174;GravY:0.020;GravZ:9.805
EpochTime:1573732147017;AccX:-0.142;AccY:0.024;AccZ:9.816
EpochTime:1573732147018;GravX:-0.174;GravY:0.020;GravZ:9.805
EpochTime:1573732147027;AccX:-0.138;AccY:0.016;AccZ:9.799
EpochTime:1573732147028;GravX:-0.174;GravY:0.020;GravZ:9.805
EpochTime:1573732147037;AccX:-0.146;AccY:0.012;AccZ:9.811
EpochTime:1573732147038;GravX:-0.173;GravY:0.020;GravZ:9.805
EpochTime:1573732147047;AccX:-0.144;AccY:0.028;AccZ:9.804
EpochTime:1573732147048;GravX:-0.173;GravY:0.020;GravZ:9.805
